episode,total_reward
464,105.10000000000002
465,72.40000000000002
466,65.80000000000003
467,51.2
468,112.40000000000002
469,80.40000000000002
470,77.6
471,63.70000000000002
472,93.30000000000004
473,103.70000000000002
474,80.40000000000002
475,81.10000000000002
476,106.50000000000003
477,107.90000000000003
478,88.4
479,96.40000000000002
480,97.80000000000003
481,49.10000000000001
482,57.10000000000002
483,106.50000000000003
484,65.80000000000001
485,79.00000000000001
486,82.50000000000003
487,65.80000000000001
488,73.80000000000001
489,94.30000000000001
490,96.40000000000002
491,84.60000000000004
492,91.20000000000003
493,98.50000000000003
494,72.4
495,105.10000000000002
496,65.80000000000003
497,71.00000000000001
498,105.10000000000002
499,79.00000000000001
500,97.80000000000003
501,71.00000000000001
502,74.50000000000001
503,81.80000000000003
504,84.90000000000002
505,67.20000000000002
506,89.10000000000002
507,77.60000000000001
508,80.4
509,81.10000000000002
510,99.20000000000002
511,56.40000000000003
512,65.10000000000001
513,72.40000000000003
514,49.800000000000026
515,73.10000000000002
516,65.80000000000001
517,81.80000000000001
518,73.80000000000003
519,104.40000000000002
520,85.60000000000001
521,86.30000000000001
522,75.20000000000002
523,103.70000000000002
524,103.70000000000002
525,61.60000000000001
526,40.4
527,67.20000000000002
528,103.00000000000001
529,33.1
530,57.80000000000001
531,76.2
532,105.80000000000001
533,66.50000000000003
534,49.800000000000004
535,81.10000000000002
536,105.80000000000003
537,66.50000000000001
538,33.800000000000004
539,73.80000000000001
540,89.10000000000002
541,86.30000000000001
542,77.60000000000002
543,76.9
544,77.60000000000001
545,89.80000000000003
546,73.80000000000003
547,112.40000000000002
548,64.4
549,73.80000000000003
550,129.8
551,97.80000000000003
552,59.20000000000001
553,113.80000000000003
554,127.70000000000002
555,89.10000000000002
556,87.70000000000002
557,42.500000000000014
558,83.20000000000003
559,66.50000000000001
560,89.10000000000001
561,83.20000000000002
562,81.80000000000001
563,97.80000000000003
564,97.10000000000001
565,71.0
566,58.50000000000003
567,73.10000000000002
568,64.40000000000003
569,119.70000000000003
570,84.20000000000002
571,65.80000000000004
572,103.7
573,91.20000000000002
574,106.50000000000003
575,62.30000000000001
576,53.30000000000002
577,117.60000000000002
578,91.2
579,122.50000000000003
580,104.40000000000002
581,95.00000000000001
582,79.00000000000001
583,97.10000000000002
584,55.70000000000001
585,63.70000000000002
586,86.30000000000001
587,83.20000000000003
588,90.50000000000003
589,79.70000000000003
590,102.30000000000003
591,102.30000000000003
592,41.099999999999994
593,86.30000000000001
594,89.80000000000003
595,96.40000000000002
596,71.7
597,86.30000000000001
598,79.00000000000001
599,119.00000000000001
600,81.10000000000002
601,73.80000000000003
602,103.00000000000001
603,71.00000000000001
604,78.30000000000003
605,64.40000000000002
606,104.40000000000002
607,94.30000000000003
608,73.10000000000002
609,95.70000000000002
610,68.90000000000002
611,66.50000000000001
612,64.4
613,93.60000000000002
614,117.60000000000001
615,96.40000000000002
616,86.30000000000001
617,93.60000000000001
618,75.20000000000003
619,111.70000000000002
620,106.50000000000003
621,83.90000000000003
622,57.1
623,43.200000000000024
624,62.30000000000001
625,65.80000000000001
626,79.00000000000001
627,86.30000000000001
628,104.40000000000002
629,96.40000000000002
630,62.30000000000001
631,39.00000000000001
632,113.10000000000004
633,41.80000000000002
634,73.10000000000001
635,137.8
636,120.40000000000002
637,87.70000000000002
638,77.6
639,65.80000000000003
640,47.000000000000014
641,87.70000000000003
642,91.20000000000002
643,61.60000000000001
644,111.70000000000002
645,94.30000000000001
646,40.4
647,95.70000000000003
648,82.50000000000001
649,87.70000000000002
650,63.000000000000014
651,99.20000000000002
652,104.40000000000002
653,45.60000000000001
654,73.80000000000001
655,70.3
656,43.90000000000002
657,88.4
658,112.40000000000003
659,85.60000000000001
660,70.30000000000001
661,63.70000000000002
662,59.20000000000001
663,94.30000000000003
664,87.00000000000003
665,88.40000000000002
666,77.60000000000001
667,75.20000000000002
668,57.80000000000001
669,74.50000000000003
670,79.7
671,71.70000000000002
672,63.70000000000001
673,83.90000000000003
674,57.100000000000016
675,89.10000000000002
676,30.299999999999994
677,86.30000000000001
678,93.60000000000001
679,47.70000000000002
680,113.10000000000002
681,113.10000000000002
682,95.70000000000002
683,87.00000000000001
684,68.2
685,104.40000000000002
686,87.00000000000001
687,98.50000000000001
688,93.60000000000002
689,82.50000000000003
690,40.400000000000006
691,79.70000000000002
692,96.40000000000002
693,46.300000000000004
694,73.10000000000001
695,66.50000000000001
696,67.20000000000002
697,81.10000000000002
698,64.4
699,103.70000000000002
700,71.00000000000001
701,73.10000000000002
702,97.80000000000003
703,89.10000000000002
704,89.10000000000002
705,103.70000000000002
706,83.20000000000003
707,84.9
708,63.70000000000002
709,81.10000000000002
710,66.50000000000003
711,71.00000000000001
712,69.60000000000002
713,65.10000000000002
714,97.80000000000003
715,89.80000000000003
716,97.80000000000003
717,63.000000000000014
718,57.80000000000001
719,89.10000000000002
720,105.80000000000003
721,97.10000000000002
722,80.40000000000002
723,95.00000000000001
724,78.3
725,104.40000000000002
726,38.3
727,81.10000000000002
728,55.7
729,63.7
730,62.30000000000001
731,57.10000000000001
732,41.099999999999994
733,75.20000000000002
734,57.80000000000001
735,38.3
736,83.20000000000003
737,61.60000000000002
738,79.70000000000002
739,97.80000000000004
740,78.30000000000001
741,51.5
742,71.00000000000001
743,79.70000000000003
744,80.40000000000002
745,111.00000000000001
746,80.40000000000002
747,97.10000000000002
748,73.80000000000001
749,65.80000000000003
750,97.10000000000004
751,81.80000000000003
752,70.30000000000003
753,99.90000000000002
754,89.10000000000002
755,115.20000000000003
756,105.80000000000003
757,107.20000000000003
758,75.90000000000002
759,83.20000000000002
760,89.10000000000002
761,49.10000000000001
762,80.40000000000002
763,49.800000000000026
764,75.20000000000003
765,102.30000000000001
766,64.4
767,90.50000000000001
768,80.4
769,95.70000000000002
770,64.4
771,96.40000000000003
772,89.10000000000002
773,73.80000000000001
774,58.50000000000001
775,97.10000000000002
776,56.400000000000006
777,105.80000000000003
778,60.600000000000016
779,80.40000000000002
780,92.20000000000002
781,81.10000000000002
782,97.10000000000002
783,34.5
784,92.60000000000004
785,39.7
786,67.20000000000003
787,87.00000000000001
788,105.10000000000002
789,79.7
790,81.80000000000001
791,65.10000000000001
792,91.5
793,71.00000000000001
794,70.30000000000003
795,63.0
796,85.60000000000002
797,101.60000000000002
798,95.00000000000001
799,84.9
800,48.400000000000006
801,100.90000000000002
802,69.60000000000001
803,53.60000000000001
804,83.20000000000002
805,84.9
806,92.9
807,80.4
808,109.60000000000001
809,94.30000000000001
810,94.30000000000001
811,125.60000000000002
812,95.00000000000001
813,77.60000000000001
814,87.70000000000002
815,74.50000000000003
816,59.50000000000001
817,66.50000000000003
818,86.30000000000003
819,96.4
820,108.90000000000002
821,47.0
822,44.900000000000006
823,87.70000000000003
824,57.1
825,70.30000000000001
826,55.0
827,69.60000000000001
828,97.10000000000002
829,100.9
830,103.7
831,77.60000000000001
832,79.00000000000001
833,118.30000000000001
834,118.30000000000003
835,70.30000000000001
836,94.30000000000001
837,65.80000000000001
838,72.40000000000003
839,50.50000000000001
840,102.30000000000001
841,74.50000000000003
842,109.60000000000002
843,100.90000000000002
844,90.50000000000001
845,78.3
846,62.30000000000001
847,71.70000000000002
848,92.9
849,52.20000000000001
850,47.7
851,88.4
852,101.60000000000001
853,107.20000000000002
854,105.80000000000003
855,135.70000000000002
856,89.10000000000001
857,76.9
858,84.9
859,92.9
860,60.900000000000006
861,71.00000000000001
862,71.00000000000001
863,102.30000000000001
864,95.70000000000002
865,81.10000000000002
866,69.60000000000001
867,68.9
868,77.60000000000002
869,73.80000000000003
870,87.7
871,95.70000000000002
872,102.30000000000001
873,108.2
874,95.00000000000001
875,81.80000000000003
876,78.30000000000001
877,106.50000000000001
878,55.00000000000001
879,87.7
880,70.30000000000001
881,95.00000000000001
882,74.50000000000001
883,117.60000000000001
884,108.90000000000002
885,85.60000000000002
886,55.00000000000001
887,63.7
888,103.70000000000002
889,102.30000000000001
890,61.60000000000001
891,52.900000000000006
892,92.90000000000002
893,86.30000000000001
894,102.30000000000001
895,55.000000000000014
896,62.30000000000001
897,95.70000000000002
898,62.30000000000001
899,93.60000000000001
900,103.00000000000001
901,46.30000000000002
902,93.60000000000002
903,68.9
904,119.70000000000002
905,78.3
906,62.3
907,116.90000000000002
908,111.70000000000002
909,87.00000000000001
910,56.400000000000006
911,74.50000000000003
912,70.30000000000001
913,85.60000000000001
914,97.10000000000002
915,86.30000000000001
916,81.80000000000003
917,73.8
918,84.9
919,56.40000000000002
920,79.70000000000003
921,94.30000000000001
922,105.10000000000002
923,81.80000000000003
924,89.80000000000001
925,95.00000000000001
926,112.40000000000002
927,60.60000000000002
928,76.9
929,84.90000000000002
930,92.9
931,100.9
932,84.9
933,70.30000000000001
934,65.1
935,87.70000000000002
936,102.30000000000001
937,94.30000000000001
938,128.4
939,63.00000000000001
940,71.70000000000002
941,93.60000000000001
942,143.0
943,87.00000000000001
944,85.60000000000001
945,77.60000000000001
946,87.70000000000002
947,62.30000000000001
948,69.60000000000001
949,78.30000000000001
950,54.30000000000001
951,97.80000000000003
952,110.30000000000001
953,96.40000000000002
954,52.900000000000006
955,103.00000000000001
956,96.40000000000002
957,70.30000000000001
958,89.80000000000003
959,41.1
960,87.00000000000001
961,95.00000000000001
962,84.9
963,79.00000000000001
964,104.40000000000002
965,104.4
966,77.60000000000001
967,98.50000000000003
968,62.30000000000001
969,82.50000000000001
970,109.60000000000001
971,61.60000000000001
972,125.60000000000001
973,76.9
974,117.60000000000001
975,66.80000000000001
976,71.00000000000001
977,95.70000000000002
978,87.70000000000002
979,79.00000000000001
980,84.9
981,78.30000000000001
982,67.5
983,95.70000000000002
984,62.300000000000004
985,76.9
986,68.9
987,117.60000000000002
988,71.00000000000001
989,68.9
990,77.60000000000001
991,76.9
992,115.50000000000001
993,68.9
994,69.60000000000001
995,59.5
996,95.00000000000001
997,102.30000000000001
998,77.60000000000002
999,95.70000000000002
1000,95.70000000000002
1001,88.40000000000003
1002,96.40000000000003
1003,113.80000000000003
1004,70.30000000000001
1005,85.60000000000001
1006,47.70000000000001
1007,102.30000000000001
1008,86.30000000000001
1009,92.2
1010,92.2
1011,37.60000000000001
1012,53.60000000000001
1013,80.40000000000002
1014,118.30000000000003
1015,105.10000000000002
1016,77.60000000000002
1017,87.70000000000002
1018,84.2
1019,84.2
1020,110.30000000000001
1021,38.3
1022,86.30000000000001
1023,109.60000000000001
1024,78.3
1025,87.70000000000003
1026,95.00000000000001
1027,79.7
1028,77.60000000000002
1029,96.40000000000002
1030,60.900000000000006
1031,77.60000000000001
1032,76.2
1033,66.5
1034,100.90000000000002
1035,63.70000000000001
1036,60.90000000000001
1037,60.900000000000006
1038,87.00000000000001
1039,86.30000000000003
1040,76.9
1041,72.4
1042,92.9
1043,120.40000000000002
1044,56.40000000000002
1045,63.70000000000002
1046,102.30000000000001
1047,85.60000000000001
1048,93.60000000000002
1049,64.4
1050,109.60000000000001
1051,100.9
1052,56.40000000000001
1053,51.5
1054,71.7
1055,87.00000000000001
1056,76.2
1057,81.80000000000001
1058,117.60000000000002
1059,92.9
1060,103.70000000000002
1061,86.30000000000003
1062,65.80000000000003
1063,60.900000000000006
1064,110.30000000000001
1065,61.60000000000001
1066,93.60000000000001
1067,78.30000000000001
1068,102.30000000000001
1069,112.40000000000002
1070,69.60000000000001
1071,128.39999999999998
1072,68.9
1073,103.70000000000002
1074,63.000000000000014
1075,86.30000000000001
1076,91.20000000000002
1077,60.2
1078,71.70000000000002
1079,69.60000000000001
1080,92.9
1081,103.70000000000002
1082,62.300000000000004
1083,69.60000000000001
1084,95.7
1085,84.20000000000002
1086,63.000000000000014
1087,118.30000000000001
1088,61.60000000000001
1089,76.2
1090,70.30000000000001
1091,71.00000000000001
1092,70.30000000000001
1093,87.00000000000001
1094,104.40000000000002
1095,51.90000000000001
1096,55.70000000000002
1097,56.40000000000001
1098,63.000000000000014
1099,68.9
1100,85.60000000000001
1101,78.30000000000001
1102,101.60000000000002
1103,68.9
1104,54.300000000000004
1105,87.70000000000002
1106,71.00000000000001
1107,75.20000000000002
1108,79.70000000000002
1109,62.30000000000001
1110,63.0
1111,85.60000000000001
1112,66.50000000000003
1113,77.60000000000002
1114,74.50000000000001
1115,70.30000000000001
1116,61.600000000000016
1117,96.40000000000002
1118,78.30000000000001
1119,105.10000000000001
1120,57.80000000000001
1121,81.10000000000002
1122,82.50000000000003
1123,121.80000000000003
1124,51.90000000000002
1125,90.50000000000003
1126,113.10000000000002
1127,64.40000000000002
1128,75.20000000000002
1129,99.20000000000003
1130,74.50000000000003
1131,81.10000000000002
1132,81.10000000000002
1133,109.60000000000002
1134,95.00000000000001
1135,105.10000000000002
1136,94.30000000000001
1137,70.30000000000001
1138,71.00000000000001
1139,65.80000000000001
1140,71.00000000000001
1141,73.80000000000001
1142,91.20000000000003
1143,123.20000000000003
1144,92.60000000000002
1145,90.50000000000001
1146,82.50000000000001
1147,107.20000000000003
1148,99.20000000000003
1149,83.20000000000003
1150,88.40000000000002
1151,84.60000000000001
1152,87.00000000000003
1153,58.500000000000014
1154,71.70000000000002
1155,57.10000000000002
1156,79.70000000000003
1157,99.20000000000003
1158,24.799999999999994
1159,86.30000000000003
1160,95.00000000000001
1161,87.00000000000001
1162,96.40000000000002
1163,78.30000000000001
1164,73.10000000000001
1165,125.60000000000002
1166,103.00000000000001
1167,87.00000000000001
1168,95.00000000000003
1169,71.00000000000001
1170,59.200000000000024
1171,74.50000000000003
1172,96.40000000000003
1173,105.10000000000002
1174,90.50000000000003
1175,59.90000000000003
1176,98.50000000000003
1177,42.500000000000014
1178,102.30000000000003
1179,56.40000000000002
1180,106.50000000000003
1181,88.40000000000002
1182,66.50000000000001
1183,131.90000000000003
1184,114.50000000000003
1185,34.49999999999999
1186,114.50000000000003
1187,81.80000000000003
1188,103.70000000000002
1189,81.80000000000001
1190,135.7
1191,114.50000000000003
1192,79.70000000000002
1193,96.40000000000002
1194,74.50000000000001
1195,106.50000000000003
1196,98.50000000000003
1197,91.20000000000003
1198,82.50000000000001
1199,123.20000000000002
1200,97.80000000000003
1201,97.10000000000002
1202,74.50000000000003
1203,98.50000000000003
1204,121.10000000000002
1205,81.80000000000001
1206,114.50000000000003
1207,90.50000000000003
1208,71.00000000000003
1209,57.800000000000004
1210,55.70000000000001
1211,57.800000000000004
1212,123.20000000000002
1213,98.50000000000003
1214,74.50000000000003
1215,74.50000000000003
1216,105.80000000000001
1217,119.70000000000002
1218,90.50000000000003
1219,91.9
1220,63.7
1221,88.40000000000003
1222,81.80000000000001
1223,119.00000000000003
1224,95.70000000000002
1225,98.50000000000003
1226,89.10000000000002
1227,89.80000000000003
1228,80.40000000000002
1229,114.50000000000004
1230,105.10000000000002
1231,73.10000000000002
1232,72.4
1233,86.30000000000001
1234,59.20000000000003
1235,73.10000000000001
1236,89.80000000000003
1237,99.20000000000003
1238,66.50000000000003
1239,81.10000000000002
1240,81.80000000000003
1241,72.40000000000002
1242,81.80000000000001
1243,70.30000000000001
1244,73.10000000000002
1245,73.80000000000001
1246,73.10000000000001
1247,80.40000000000002
1248,89.8
1249,89.10000000000002
1250,84.20000000000002
1251,89.10000000000002
1252,91.20000000000003
1253,73.10000000000001
1254,37.60000000000001
1255,97.10000000000002
1256,91.90000000000003
1257,97.10000000000002
1258,81.10000000000002
1259,64.80000000000003
1260,105.80000000000004
1261,89.10000000000002
1262,90.50000000000003
1263,106.50000000000003
1264,122.50000000000003
1265,112.40000000000002
1266,57.10000000000002
1267,121.10000000000002
1268,104.40000000000002
1269,87.70000000000002
1270,81.10000000000004
1271,81.8
1272,50.50000000000002
1273,91.90000000000003
1274,66.50000000000001
1275,65.80000000000003
1276,75.20000000000003
1277,81.80000000000001
1278,73.10000000000001
1279,75.20000000000002
1280,82.50000000000001
1281,81.80000000000001
1282,91.20000000000002
1283,91.90000000000003
1284,96.40000000000003
1285,72.4
1286,84.60000000000002
1287,81.80000000000003
1288,73.10000000000002
1289,57.10000000000002
1290,67.20000000000002
1291,95.00000000000001
1292,74.50000000000003
1293,87.00000000000001
1294,89.10000000000002
1295,113.10000000000002
1296,65.10000000000002
1297,65.10000000000001
1298,51.900000000000006
1299,83.20000000000003
1300,97.80000000000003
1301,90.50000000000003
1302,57.10000000000002
1303,88.40000000000002
1304,115.20000000000003
1305,42.5
1306,90.50000000000003
1307,87.7
1308,89.10000000000002
1309,107.20000000000003
1310,97.80000000000003
1311,65.10000000000001
1312,73.10000000000002
1313,87.70000000000002
1314,112.40000000000002
1315,122.50000000000003
1316,73.80000000000001
1317,107.20000000000003
1318,98.50000000000003
1319,97.80000000000003
1320,89.10000000000002
1321,81.80000000000003
1322,73.10000000000002
1323,113.80000000000003
1324,97.10000000000002
1325,59.2
1326,89.80000000000003
1327,97.10000000000002
1328,89.10000000000001
1329,96.40000000000002
1330,83.20000000000003
1331,56.400000000000006
1332,113.80000000000003
1333,75.90000000000002
1334,55.70000000000001
1335,82.50000000000003
1336,98.50000000000001
1337,90.50000000000003
1338,81.80000000000001
1339,89.80000000000003
1340,98.50000000000003
1341,106.50000000000003
1342,98.50000000000001
1343,58.500000000000014
1344,74.50000000000001
1345,97.80000000000004
1346,73.80000000000001
1347,66.50000000000001
1348,58.50000000000001
1349,88.40000000000002
1350,65.10000000000002
1351,113.10000000000002
1352,89.10000000000001
1353,112.40000000000002
1354,90.50000000000001
1355,72.40000000000002
1356,90.50000000000001
1357,67.20000000000002
1358,58.50000000000003
1359,89.80000000000001
1360,84.60000000000002
1361,89.80000000000001
1362,89.10000000000002
1363,83.20000000000003
1364,62.300000000000004
1365,97.80000000000001
1366,39.0
1367,107.90000000000002
1368,109.60000000000001
1369,100.60000000000002
1370,96.40000000000002
1371,48.400000000000006
1372,107.20000000000002
1373,83.90000000000003
1374,81.80000000000003
1375,114.50000000000003
1376,89.10000000000002
1377,74.50000000000001
1378,50.500000000000014
1379,97.10000000000002
1380,114.50000000000003
1381,86.30000000000001
1382,42.5
1383,66.50000000000001
1384,75.20000000000002
1385,73.80000000000001
1386,90.50000000000003
1387,99.90000000000002
1388,121.80000000000003
1389,98.50000000000003
1390,89.80000000000003
1391,99.20000000000003
1392,70.30000000000001
1393,88.4
1394,58.500000000000014
1395,88.40000000000002
1396,58.50000000000001
1397,122.50000000000003
1398,89.10000000000001
1399,81.80000000000003
1400,83.90000000000002
1401,95.70000000000002
1402,49.80000000000002
1403,122.50000000000003
1404,57.10000000000001
1405,89.10000000000001
1406,65.1
1407,74.50000000000003
1408,98.50000000000003
1409,97.10000000000001
1410,99.20000000000002
1411,130.50000000000003
1412,72.40000000000002
1413,115.20000000000003
1414,57.80000000000001
1415,74.50000000000001
1416,112.40000000000002
1417,99.90000000000003
1418,75.20000000000003
1419,65.80000000000001
1420,106.50000000000003
